Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,value
Algeria,DZA,Total,TOT,Barbados,BRB,6
Algeria,DZA,Total,TOT,Belarus,BLR,0
Algeria,DZA,Total,TOT,Belgium,BEL,8004
Algeria,DZA,Total,TOT,Belize,BLZ,5
Algeria,DZA,Total,TOT,Benin,BEN,185
Algeria,DZA,Total,TOT,Bermuda,BMU,5
Algeria,DZA,Total,TOT,Bhutan,BTN,0
Algeria,DZA,Total,TOT,Bolivia,BOL,8
Algeria,DZA,Total,TOT,Bosnia and Herzegovina,BIH,210
Algeria,DZA,Total,TOT,Botswana,BWA,83
Algeria,DZA,Total,TOT,Brazil,BRA,339
Algeria,DZA,Total,TOT,Brunei Darussalam,BRN,0
Algeria,DZA,Total,TOT,Bulgaria,BGR,162
Algeria,DZA,Total,TOT,Burkina Faso,BFA,14
Algeria,DZA,Total,TOT,Burundi,BDI,2
Algeria,DZA,Total,TOT,Cambodia,KHM,8
Algeria,DZA,Total,TOT,Cameroon,CMR,4
Algeria,DZA,Total,TOT,Canada,CAN,20298
Algeria,DZA,Total,TOT,Cape Verde,CPV,0
Algeria,DZA,Total,TOT,Cayman Islands,CYM,6
Algeria,DZA,Total,TOT,Central African Republic,CAF,2
Algeria,DZA,Total,TOT,Chad,TCD,0
Algeria,DZA,Total,TOT,Channel Islands,CHI,0
Algeria,DZA,Total,TOT,Chile,CHL,43
Algeria,DZA,Total,TOT,China,CHN,44
Algeria,DZA,Total,TOT,Colombia,COL,21
Algeria,DZA,Total,TOT,Comoros,COM,0
Algeria,DZA,Total,TOT,"Congo, Dem. Rep.",COD,147
Algeria,DZA,Total,TOT,"Congo, Rep.",COG,0
Algeria,DZA,Total,TOT,Cook Islands,COK,0
Algeria,DZA,Total,TOT,Costa Rica,CRI,9
Algeria,DZA,Total,TOT,Cote d'Ivoire,CIV,313
Algeria,DZA,Total,TOT,Croatia,HRV,3
Algeria,DZA,Total,TOT,Cuba,CUB,203
Algeria,DZA,Total,TOT,Cyprus,CYP,20
Algeria,DZA,Total,TOT,Czech Republic,CZE,330
Algeria,DZA,Total,TOT,Denmark,DNK,932
Algeria,DZA,Total,TOT,Djibouti,DJI,5
Algeria,DZA,Total,TOT,Dominica,DMA,8
Algeria,DZA,Total,TOT,Dominican Republic,DOM,77
Algeria,DZA,Total,TOT,Ecuador,ECU,17
Algeria,DZA,Total,TOT,"Egypt, Arab Rep.",EGY,1695
Algeria,DZA,Total,TOT,El Salvador,SLV,2
Algeria,DZA,Total,TOT,Equatorial Guinea,GNQ,0
Algeria,DZA,Total,TOT,Eritrea,ERI,0
Algeria,DZA,Total,TOT,Estonia,EST,0
Algeria,DZA,Total,TOT,Ethiopia,ETH,79
Algeria,DZA,Total,TOT,Faeroe Islands,FRO,2
Algeria,DZA,Total,TOT,Falkland Islands (Malvinas),FLK,0
Algeria,DZA,Total,TOT,Fiji,FJI,0
Algeria,DZA,Total,TOT,Finland,FIN,456
Algeria,DZA,Total,TOT,France,FRA,1057135
Algeria,DZA,Total,TOT,French Guiana,GUF,1842
Algeria,DZA,Total,TOT,French Polynesia,PYF,17
Algeria,DZA,Total,TOT,Gabon,GAB,5
Algeria,DZA,Total,TOT,"Gambia, The",GMB,8
Algeria,DZA,Total,TOT,Georgia,GEO,0
Algeria,DZA,Total,TOT,Germany,DEU,20295
Algeria,DZA,Total,TOT,Ghana,GHA,854
Algeria,DZA,Total,TOT,Gibraltar,GIB,21
Algeria,DZA,Total,TOT,Greece,GRC,267
Algeria,DZA,Total,TOT,Greenland,GRL,0
Algeria,DZA,Total,TOT,Grenada,GRD,3
Algeria,DZA,Total,TOT,Guadeloupe,GLP,1734
Algeria,DZA,Total,TOT,Guam,GUM,0
Algeria,DZA,Total,TOT,Guatemala,GTM,5
Algeria,DZA,Total,TOT,Guinea,GIN,76
Algeria,DZA,Total,TOT,Guinea-Bissau,GNB,0
Algeria,DZA,Total,TOT,Guyana,GUY,0
Algeria,DZA,Total,TOT,Haiti,HTI,4
Algeria,DZA,Total,TOT,Honduras,HND,3
Algeria,DZA,Total,TOT,"Hong Kong SAR, China",HKG,364
Algeria,DZA,Total,TOT,Hungary,HUN,293
Algeria,DZA,Total,TOT,Iceland,ISL,23
Algeria,DZA,Total,TOT,India,IND,4799
Algeria,DZA,Total,TOT,Indonesia,IDN,851
Algeria,DZA,Total,TOT,"Iran, Islamic Rep.",IRN,2
Algeria,DZA,Total,TOT,Iraq,IRQ,65
Algeria,DZA,Total,TOT,Ireland,IRL,861
Algeria,DZA,Total,TOT,Isle of Man,IMN,0
Algeria,DZA,Total,TOT,Israel,ISR,46734
Algeria,DZA,Total,TOT,Italy,ITA,15861
Algeria,DZA,Total,TOT,Jamaica,JAM,12
Algeria,DZA,Total,TOT,Japan,JPN,179
Algeria,DZA,Total,TOT,Jordan,JOR,339
Algeria,DZA,Total,TOT,Kazakhstan,KAZ,0
Algeria,DZA,Total,TOT,Kenya,KEN,10
Algeria,DZA,Total,TOT,Kiribati,KIR,0
Algeria,DZA,Total,TOT,"Korea, Dem. Rep.",PRK,4
Algeria,DZA,Total,TOT,"Korea, Rep.",KOR,0
Algeria,DZA,Total,TOT,Kosovo,XKX,0
Algeria,DZA,Total,TOT,Kuwait,KWT,223
Algeria,DZA,Total,TOT,Kyrgyz Republic,KGZ,16
Algeria,DZA,Total,TOT,Lao PDR,LAO,3
Algeria,DZA,Total,TOT,Latvia,LVA,8
Algeria,DZA,Total,TOT,Lebanon,LBN,1215
Algeria,DZA,Total,TOT,Lesotho,LSO,13
Algeria,DZA,Total,TOT,Liberia,LBR,0
Algeria,DZA,Total,TOT,Libya,LBY,6234
Algeria,DZA,Total,TOT,Liechtenstein,LIE,7
Algeria,DZA,Total,TOT,Lithuania,LTU,5
Algeria,DZA,Total,TOT,Luxembourg,LUX,347
Algeria,DZA,Total,TOT,"Macao SAR, China",MAC,0
Algeria,DZA,Total,TOT,"Macedonia, FYR",MKD,2930
Algeria,DZA,Total,TOT,Madagascar,MDG,3953
Algeria,DZA,Total,TOT,Malawi,MWI,172
Algeria,DZA,Total,TOT,Malaysia,MYS,120
Algeria,DZA,Total,TOT,Maldives,MDV,2
Algeria,DZA,Total,TOT,Mali,MLI,588
Algeria,DZA,Total,TOT,Malta,MLT,6
Algeria,DZA,Total,TOT,Marshall Islands,MHL,0
Algeria,DZA,Total,TOT,Martinique,MTQ,995
Algeria,DZA,Total,TOT,Mauritania,MRT,1722
Algeria,DZA,Total,TOT,Mauritius,MUS,1
Algeria,DZA,Total,TOT,Mayotte,MYT,1
Algeria,DZA,Total,TOT,Mexico,MEX,95
Algeria,DZA,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Algeria,DZA,Total,TOT,Moldova,MDA,0
Algeria,DZA,Total,TOT,Monaco,MCO,1000
Algeria,DZA,Total,TOT,Mongolia,MNG,0
Algeria,DZA,Total,TOT,Montenegro,MNE,0
Algeria,DZA,Total,TOT,Montserrat,MSR,0
Algeria,DZA,Total,TOT,Morocco,MAR,13233
Algeria,DZA,Total,TOT,Mozambique,MOZ,143
Algeria,DZA,Total,TOT,Myanmar,MMR,17
Algeria,DZA,Total,TOT,Namibia,NAM,8
Algeria,DZA,Total,TOT,Naura,NRU,0
Algeria,DZA,Total,TOT,Nepal,NPL,57
Algeria,DZA,Total,TOT,Netherlands,NLD,3873
Algeria,DZA,Total,TOT,Netherlands Antilles,ANT,2
Algeria,DZA,Total,TOT,New Caledonia,NCL,1022
Algeria,DZA,Total,TOT,New Zealand,NZL,109
Algeria,DZA,Total,TOT,Nicaragua,NIC,46
Algeria,DZA,Total,TOT,Niger,NER,207
Algeria,DZA,Total,TOT,Nigeria,NGA,5373
Algeria,DZA,Total,TOT,Niue,NIU,0
Algeria,DZA,Total,TOT,Norfolk Island,NFK,0
Algeria,DZA,Total,TOT,Northern Mariana Islands,MNP,0
Algeria,DZA,Total,TOT,Norway,NOR,749
Algeria,DZA,Total,TOT,Oman,OMN,20
Algeria,DZA,Total,TOT,Pakistan,PAK,303
Algeria,DZA,Total,TOT,Palau,PLW,0
Algeria,DZA,Total,TOT,Panama,PAN,16
Algeria,DZA,Total,TOT,Papua New Guinea,PNG,4
Algeria,DZA,Total,TOT,Paraguay,PRY,1
Algeria,DZA,Total,TOT,Peru,PER,17
Algeria,DZA,Total,TOT,Philippines,PHL,606
Algeria,DZA,Total,TOT,Poland,POL,483
Algeria,DZA,Total,TOT,Portugal,PRT,0
Algeria,DZA,Total,TOT,Puerto Rico,PRI,119
Algeria,DZA,Total,TOT,Qatar,QAT,1815
Algeria,DZA,Total,TOT,Reunion,REU,23
Algeria,DZA,Total,TOT,Romania,ROU,0
Algeria,DZA,Total,TOT,Russian Federation,RUS,2
Algeria,DZA,Total,TOT,Rwanda,RWA,7
Algeria,DZA,Total,TOT,Saint Helena,SHN,0
Algeria,DZA,Total,TOT,Saint Pierre and Miquelon,SPM,17
Algeria,DZA,Total,TOT,Samoa,WSM,0
Algeria,DZA,Total,TOT,San Marino,SMR,0
Algeria,DZA,Total,TOT,Sao Tome and Principe,STP,0
Algeria,DZA,Total,TOT,Saudi Arabia,SAU,129
Algeria,DZA,Total,TOT,Senegal,SEN,7
Algeria,DZA,Total,TOT,Serbia,SRB,0
Algeria,DZA,Total,TOT,Serbia and Montenegro,SCG,611
Algeria,DZA,Total,TOT,Seychelles,SYC,8
Algeria,DZA,Total,TOT,Sierra Leone,SLE,0
Algeria,DZA,Total,TOT,Singapore,SGP,104
Algeria,DZA,Total,TOT,Slovak Republic,SVK,24
Algeria,DZA,Total,TOT,Slovenia,SVN,16
Algeria,DZA,Total,TOT,Solomon Islands,SLB,0
Algeria,DZA,Total,TOT,Somalia,SOM,0
Algeria,DZA,Total,TOT,South Africa,ZAF,190
Algeria,DZA,Total,TOT,Spain,ESP,23269
Algeria,DZA,Total,TOT,Sri Lanka,LKA,3
Algeria,DZA,Total,TOT,St. Kitts and Nevis,KNA,0
Algeria,DZA,Total,TOT,St. Lucia,LCA,8
Algeria,DZA,Total,TOT,St. Vincent and the Grenadines,VCT,8
Algeria,DZA,Total,TOT,Sudan,SDN,640
Algeria,DZA,Total,TOT,Suriname,SUR,0
Algeria,DZA,Total,TOT,Swaziland,SWZ,6
Algeria,DZA,Total,TOT,Sweden,SWE,1664
Algeria,DZA,Total,TOT,Switzerland,CHE,3959
Algeria,DZA,Total,TOT,Syrian Arab Republic,SYR,16
Algeria,DZA,Total,TOT,"Taiwan, China",TWN,0
Algeria,DZA,Total,TOT,Tajikistan,TJK,0
Algeria,DZA,Total,TOT,Tanzania,TZA,0
Algeria,DZA,Total,TOT,Thailand,THA,1882
Algeria,DZA,Total,TOT,Timor-Leste,TLS,0
Algeria,DZA,Total,TOT,Togo,TGO,5
Algeria,DZA,Total,TOT,Tokelau,TKL,0
Algeria,DZA,Total,TOT,Tonga,TON,0
Algeria,DZA,Total,TOT,Trinidad and Tobago,TTO,9
Algeria,DZA,Total,TOT,Tunisia,TUN,15846
Algeria,DZA,Total,TOT,Turkey,TUR,656
Algeria,DZA,Total,TOT,Turkmenistan,TKM,0
Algeria,DZA,Total,TOT,Turks and Caicos Islands,TCA,0
Algeria,DZA,Total,TOT,Tuvalu,TUV,0
Algeria,DZA,Total,TOT,Uganda,UGA,3
Algeria,DZA,Total,TOT,Ukraine,UKR,0
Algeria,DZA,Total,TOT,United Arab Emirates,ARE,200
Algeria,DZA,Total,TOT,United Kingdom,GBR,40555
Algeria,DZA,Total,TOT,United States,USA,11717
Algeria,DZA,Total,TOT,Uruguay,URY,15
Algeria,DZA,Total,TOT,Uzbekistan,UZB,0
Algeria,DZA,Total,TOT,Vanuatu,VUT,0
Algeria,DZA,Total,TOT,"Venezuela, RB",VEN,84
Algeria,DZA,Total,TOT,Vietnam,VNM,42
Algeria,DZA,Total,TOT,Virgin Islands (U.S.),VIR,31
Algeria,DZA,Total,TOT,"Virgin Islands, British",VGB,7
Algeria,DZA,Total,TOT,Wallis and Futuna,WLF,0
Algeria,DZA,Total,TOT,West Bank and Gaza,PSE,9454
Algeria,DZA,Total,TOT,"Yemen, Rep.",YEM,2521
Algeria,DZA,Total,TOT,Zambia,ZMB,5
Algeria,DZA,Total,TOT,Zimbabwe,ZWE,637
American Samoa,ASM,Total,TOT,Afghanistan,AFG,0
American Samoa,ASM,Total,TOT,Albania,ALB,0
American Samoa,ASM,Total,TOT,Algeria,DZA,0
American Samoa,ASM,Total,TOT,American Samoa,ASM,0
American Samoa,ASM,Total,TOT,Andorra,AND,0
American Samoa,ASM,Total,TOT,Angola,AGO,0
American Samoa,ASM,Total,TOT,Anguilla,AIA,0
American Samoa,ASM,Total,TOT,Antigua and Barbuda,ATG,4
American Samoa,ASM,Total,TOT,Argentina,ARG,0
American Samoa,ASM,Total,TOT,Armenia,ARM,0
American Samoa,ASM,Total,TOT,Aruba,ABW,0
American Samoa,ASM,Total,TOT,Australia,AUS,155
American Samoa,ASM,Total,TOT,Austria,AUT,0
American Samoa,ASM,Total,TOT,Azerbaijan,AZE,0
American Samoa,ASM,Total,TOT,"Bahamas, The",BHS,0
American Samoa,ASM,Total,TOT,Bahrain,BHR,2
American Samoa,ASM,Total,TOT,Bangladesh,BGD,1
American Samoa,ASM,Total,TOT,Barbados,BRB,0
American Samoa,ASM,Total,TOT,Belarus,BLR,0
American Samoa,ASM,Total,TOT,Belgium,BEL,17
American Samoa,ASM,Total,TOT,Belize,BLZ,0
American Samoa,ASM,Total,TOT,Benin,BEN,0
American Samoa,ASM,Total,TOT,Bermuda,BMU,22
American Samoa,ASM,Total,TOT,Bhutan,BTN,0
American Samoa,ASM,Total,TOT,Bolivia,BOL,0
American Samoa,ASM,Total,TOT,Bosnia and Herzegovina,BIH,0
American Samoa,ASM,Total,TOT,Botswana,BWA,0
American Samoa,ASM,Total,TOT,Brazil,BRA,0
American Samoa,ASM,Total,TOT,Brunei Darussalam,BRN,0
American Samoa,ASM,Total,TOT,Bulgaria,BGR,0
American Samoa,ASM,Total,TOT,Burkina Faso,BFA,0
American Samoa,ASM,Total,TOT,Burundi,BDI,0
American Samoa,ASM,Total,TOT,Cambodia,KHM,0
American Samoa,ASM,Total,TOT,Cameroon,CMR,0
American Samoa,ASM,Total,TOT,Canada,CAN,39
American Samoa,ASM,Total,TOT,Cape Verde,CPV,0
American Samoa,ASM,Total,TOT,Cayman Islands,CYM,0
American Samoa,ASM,Total,TOT,Central African Republic,CAF,0
American Samoa,ASM,Total,TOT,Chad,TCD,0
American Samoa,ASM,Total,TOT,Channel Islands,CHI,0
American Samoa,ASM,Total,TOT,Chile,CHL,0
American Samoa,ASM,Total,TOT,China,CHN,3
American Samoa,ASM,Total,TOT,Colombia,COL,1
American Samoa,ASM,Total,TOT,Comoros,COM,0
American Samoa,ASM,Total,TOT,"Congo, Dem. Rep.",COD,2
American Samoa,ASM,Total,TOT,"Congo, Rep.",COG,0
American Samoa,ASM,Total,TOT,Cook Islands,COK,0
American Samoa,ASM,Total,TOT,Costa Rica,CRI,0
American Samoa,ASM,Total,TOT,Cote d'Ivoire,CIV,0
American Samoa,ASM,Total,TOT,Croatia,HRV,0
American Samoa,ASM,Total,TOT,Cuba,CUB,44
American Samoa,ASM,Total,TOT,Cyprus,CYP,0
American Samoa,ASM,Total,TOT,Czech Republic,CZE,0
American Samoa,ASM,Total,TOT,Denmark,DNK,0
American Samoa,ASM,Total,TOT,Djibouti,DJI,0
American Samoa,ASM,Total,TOT,Dominica,DMA,0
American Samoa,ASM,Total,TOT,Dominican Republic,DOM,0
American Samoa,ASM,Total,TOT,Ecuador,ECU,0
American Samoa,ASM,Total,TOT,"Egypt, Arab Rep.",EGY,0
American Samoa,ASM,Total,TOT,El Salvador,SLV,0
American Samoa,ASM,Total,TOT,Equatorial Guinea,GNQ,0
American Samoa,ASM,Total,TOT,Eritrea,ERI,0
American Samoa,ASM,Total,TOT,Estonia,EST,0
American Samoa,ASM,Total,TOT,Ethiopia,ETH,0
American Samoa,ASM,Total,TOT,Faeroe Islands,FRO,0
American Samoa,ASM,Total,TOT,Falkland Islands (Malvinas),FLK,0
American Samoa,ASM,Total,TOT,Fiji,FJI,30
American Samoa,ASM,Total,TOT,Finland,FIN,0
American Samoa,ASM,Total,TOT,France,FRA,2
American Samoa,ASM,Total,TOT,French Guiana,GUF,0
American Samoa,ASM,Total,TOT,French Polynesia,PYF,2
American Samoa,ASM,Total,TOT,Gabon,GAB,0
American Samoa,ASM,Total,TOT,"Gambia, The",GMB,0
American Samoa,ASM,Total,TOT,Georgia,GEO,0
American Samoa,ASM,Total,TOT,Germany,DEU,246
American Samoa,ASM,Total,TOT,Ghana,GHA,0
American Samoa,ASM,Total,TOT,Gibraltar,GIB,0
American Samoa,ASM,Total,TOT,Greece,GRC,2
American Samoa,ASM,Total,TOT,Greenland,GRL,0
American Samoa,ASM,Total,TOT,Grenada,GRD,0
American Samoa,ASM,Total,TOT,Guadeloupe,GLP,9
American Samoa,ASM,Total,TOT,Guam,GUM,5
American Samoa,ASM,Total,TOT,Guatemala,GTM,0
American Samoa,ASM,Total,TOT,Guinea,GIN,0
American Samoa,ASM,Total,TOT,Guinea-Bissau,GNB,0
American Samoa,ASM,Total,TOT,Guyana,GUY,0
American Samoa,ASM,Total,TOT,Haiti,HTI,0
American Samoa,ASM,Total,TOT,Honduras,HND,0
American Samoa,ASM,Total,TOT,"Hong Kong SAR, China",HKG,13
American Samoa,ASM,Total,TOT,Hungary,HUN,0
American Samoa,ASM,Total,TOT,Iceland,ISL,0
American Samoa,ASM,Total,TOT,India,IND,62
American Samoa,ASM,Total,TOT,Indonesia,IDN,0
American Samoa,ASM,Total,TOT,"Iran, Islamic Rep.",IRN,0
American Samoa,ASM,Total,TOT,Iraq,IRQ,0
American Samoa,ASM,Total,TOT,Ireland,IRL,0
American Samoa,ASM,Total,TOT,Isle of Man,IMN,0
American Samoa,ASM,Total,TOT,Israel,ISR,1
American Samoa,ASM,Total,TOT,Italy,ITA,0
American Samoa,ASM,Total,TOT,Jamaica,JAM,1
American Samoa,ASM,Total,TOT,Japan,JPN,21
American Samoa,ASM,Total,TOT,Jordan,JOR,0
American Samoa,ASM,Total,TOT,Kazakhstan,KAZ,0
American Samoa,ASM,Total,TOT,Kenya,KEN,0
American Samoa,ASM,Total,TOT,Kiribati,KIR,0
American Samoa,ASM,Total,TOT,"Korea, Dem. Rep.",PRK,0
American Samoa,ASM,Total,TOT,"Korea, Rep.",KOR,0
American Samoa,ASM,Total,TOT,Kosovo,XKX,0
American Samoa,ASM,Total,TOT,Kuwait,KWT,0
American Samoa,ASM,Total,TOT,Kyrgyz Republic,KGZ,3
American Samoa,ASM,Total,TOT,Lao PDR,LAO,0
American Samoa,ASM,Total,TOT,Latvia,LVA,0
American Samoa,ASM,Total,TOT,Lebanon,LBN,0
American Samoa,ASM,Total,TOT,Lesotho,LSO,0
American Samoa,ASM,Total,TOT,Liberia,LBR,0
American Samoa,ASM,Total,TOT,Libya,LBY,0
American Samoa,ASM,Total,TOT,Liechtenstein,LIE,0
American Samoa,ASM,Total,TOT,Lithuania,LTU,0
American Samoa,ASM,Total,TOT,Luxembourg,LUX,0
American Samoa,ASM,Total,TOT,"Macao SAR, China",MAC,0
American Samoa,ASM,Total,TOT,"Macedonia, FYR",MKD,0
American Samoa,ASM,Total,TOT,Madagascar,MDG,0
American Samoa,ASM,Total,TOT,Malawi,MWI,0
American Samoa,ASM,Total,TOT,Malaysia,MYS,0
American Samoa,ASM,Total,TOT,Maldives,MDV,0
American Samoa,ASM,Total,TOT,Mali,MLI,0
American Samoa,ASM,Total,TOT,Malta,MLT,0
American Samoa,ASM,Total,TOT,Marshall Islands,MHL,0
American Samoa,ASM,Total,TOT,Martinique,MTQ,0
American Samoa,ASM,Total,TOT,Mauritania,MRT,0
American Samoa,ASM,Total,TOT,Mauritius,MUS,0
American Samoa,ASM,Total,TOT,Mayotte,MYT,0
American Samoa,ASM,Total,TOT,Mexico,MEX,0
American Samoa,ASM,Total,TOT,"Micronesia, Fed. Sts.",FSM,1
American Samoa,ASM,Total,TOT,Moldova,MDA,0
American Samoa,ASM,Total,TOT,Monaco,MCO,0
American Samoa,ASM,Total,TOT,Mongolia,MNG,0
American Samoa,ASM,Total,TOT,Montenegro,MNE,0
American Samoa,ASM,Total,TOT,Montserrat,MSR,0
American Samoa,ASM,Total,TOT,Morocco,MAR,0
American Samoa,ASM,Total,TOT,Mozambique,MOZ,0
American Samoa,ASM,Total,TOT,Myanmar,MMR,0
American Samoa,ASM,Total,TOT,Namibia,NAM,0
American Samoa,ASM,Total,TOT,Naura,NRU,0
American Samoa,ASM,Total,TOT,Nepal,NPL,0
American Samoa,ASM,Total,TOT,Netherlands,NLD,2
American Samoa,ASM,Total,TOT,Netherlands Antilles,ANT,0
American Samoa,ASM,Total,TOT,New Caledonia,NCL,2
American Samoa,ASM,Total,TOT,New Zealand,NZL,391
American Samoa,ASM,Total,TOT,Nicaragua,NIC,0
American Samoa,ASM,Total,TOT,Niger,NER,0
American Samoa,ASM,Total,TOT,Nigeria,NGA,0
American Samoa,ASM,Total,TOT,Niue,NIU,0
American Samoa,ASM,Total,TOT,Norfolk Island,NFK,0
American Samoa,ASM,Total,TOT,Northern Mariana Islands,MNP,0
American Samoa,ASM,Total,TOT,Norway,NOR,3
American Samoa,ASM,Total,TOT,Oman,OMN,0
American Samoa,ASM,Total,TOT,Pakistan,PAK,3
American Samoa,ASM,Total,TOT,Palau,PLW,3
American Samoa,ASM,Total,TOT,Panama,PAN,0
American Samoa,ASM,Total,TOT,Papua New Guinea,PNG,2
American Samoa,ASM,Total,TOT,Paraguay,PRY,0
American Samoa,ASM,Total,TOT,Peru,PER,0
American Samoa,ASM,Total,TOT,Philippines,PHL,0
American Samoa,ASM,Total,TOT,Poland,POL,0
American Samoa,ASM,Total,TOT,Portugal,PRT,0
American Samoa,ASM,Total,TOT,Puerto Rico,PRI,116
American Samoa,ASM,Total,TOT,Qatar,QAT,0
American Samoa,ASM,Total,TOT,Reunion,REU,0
American Samoa,ASM,Total,TOT,Romania,ROU,0
American Samoa,ASM,Total,TOT,Russian Federation,RUS,0
American Samoa,ASM,Total,TOT,Rwanda,RWA,0
American Samoa,ASM,Total,TOT,Saint Helena,SHN,0
American Samoa,ASM,Total,TOT,Saint Pierre and Miquelon,SPM,0
American Samoa,ASM,Total,TOT,Samoa,WSM,1920
American Samoa,ASM,Total,TOT,San Marino,SMR,0
American Samoa,ASM,Total,TOT,Sao Tome and Principe,STP,0
American Samoa,ASM,Total,TOT,Saudi Arabia,SAU,0
American Samoa,ASM,Total,TOT,Senegal,SEN,0
American Samoa,ASM,Total,TOT,Serbia,SRB,0
American Samoa,ASM,Total,TOT,Serbia and Montenegro,SCG,0
American Samoa,ASM,Total,TOT,Seychelles,SYC,0
American Samoa,ASM,Total,TOT,Sierra Leone,SLE,0
American Samoa,ASM,Total,TOT,Singapore,SGP,0
American Samoa,ASM,Total,TOT,Slovak Republic,SVK,0
American Samoa,ASM,Total,TOT,Slovenia,SVN,0
American Samoa,ASM,Total,TOT,Solomon Islands,SLB,3
American Samoa,ASM,Total,TOT,Somalia,SOM,0
American Samoa,ASM,Total,TOT,South Africa,ZAF,0
American Samoa,ASM,Total,TOT,Spain,ESP,0
American Samoa,ASM,Total,TOT,Sri Lanka,LKA,0
American Samoa,ASM,Total,TOT,St. Kitts and Nevis,KNA,0
American Samoa,ASM,Total,TOT,St. Lucia,LCA,0
American Samoa,ASM,Total,TOT,St. Vincent and the Grenadines,VCT,0
American Samoa,ASM,Total,TOT,Sudan,SDN,0
American Samoa,ASM,Total,TOT,Suriname,SUR,0
American Samoa,ASM,Total,TOT,Swaziland,SWZ,0
American Samoa,ASM,Total,TOT,Sweden,SWE,0
American Samoa,ASM,Total,TOT,Switzerland,CHE,0
American Samoa,ASM,Total,TOT,Syrian Arab Republic,SYR,0
American Samoa,ASM,Total,TOT,"Taiwan, China",TWN,0
American Samoa,ASM,Total,TOT,Tajikistan,TJK,0
American Samoa,ASM,Total,TOT,Tanzania,TZA,0
American Samoa,ASM,Total,TOT,Thailand,THA,0
American Samoa,ASM,Total,TOT,Timor-Leste,TLS,0
American Samoa,ASM,Total,TOT,Togo,TGO,0
American Samoa,ASM,Total,TOT,Tokelau,TKL,0
American Samoa,ASM,Total,TOT,Tonga,TON,7
American Samoa,ASM,Total,TOT,Trinidad and Tobago,TTO,0
American Samoa,ASM,Total,TOT,Tunisia,TUN,0
American Samoa,ASM,Total,TOT,Turkey,TUR,0
American Samoa,ASM,Total,TOT,Turkmenistan,TKM,0
American Samoa,ASM,Total,TOT,Turks and Caicos Islands,TCA,0
American Samoa,ASM,Total,TOT,Tuvalu,TUV,0
American Samoa,ASM,Total,TOT,Uganda,UGA,0
American Samoa,ASM,Total,TOT,Ukraine,UKR,0
American Samoa,ASM,Total,TOT,United Arab Emirates,ARE,0
American Samoa,ASM,Total,TOT,United Kingdom,GBR,0
American Samoa,ASM,Total,TOT,United States,USA,16339
American Samoa,ASM,Total,TOT,Uruguay,URY,0
American Samoa,ASM,Total,TOT,Uzbekistan,UZB,0
American Samoa,ASM,Total,TOT,Vanuatu,VUT,6
American Samoa,ASM,Total,TOT,"Venezuela, RB",VEN,1
American Samoa,ASM,Total,TOT,Vietnam,VNM,0
American Samoa,ASM,Total,TOT,Virgin Islands (U.S.),VIR,3
American Samoa,ASM,Total,TOT,"Virgin Islands, British",VGB,0
American Samoa,ASM,Total,TOT,Wallis and Futuna,WLF,0
American Samoa,ASM,Total,TOT,West Bank and Gaza,PSE,0
American Samoa,ASM,Total,TOT,"Yemen, Rep.",YEM,6
American Samoa,ASM,Total,TOT,Zambia,ZMB,0
American Samoa,ASM,Total,TOT,Zimbabwe,ZWE,0
Andorra,AND,Total,TOT,Afghanistan,AFG,0
Andorra,AND,Total,TOT,Albania,ALB,0
Andorra,AND,Total,TOT,Algeria,DZA,0
Andorra,AND,Total,TOT,American Samoa,ASM,0
Andorra,AND,Total,TOT,Andorra,AND,0
Andorra,AND,Total,TOT,Angola,AGO,0
Andorra,AND,Total,TOT,Anguilla,AIA,0
Andorra,AND,Total,TOT,Antigua and Barbuda,ATG,0
Andorra,AND,Total,TOT,Argentina,ARG,0
Andorra,AND,Total,TOT,Armenia,ARM,0
Andorra,AND,Total,TOT,Aruba,ABW,0
Andorra,AND,Total,TOT,Australia,AUS,6
Andorra,AND,Total,TOT,Austria,AUT,0
Andorra,AND,Total,TOT,Azerbaijan,AZE,0
Andorra,AND,Total,TOT,"Bahamas, The",BHS,0
Andorra,AND,Total,TOT,Bahrain,BHR,0
Andorra,AND,Total,TOT,Bangladesh,BGD,0
Andorra,AND,Total,TOT,Barbados,BRB,0
Andorra,AND,Total,TOT,Belarus,BLR,0
Andorra,AND,Total,TOT,Belgium,BEL,3
Andorra,AND,Total,TOT,Belize,BLZ,0
Andorra,AND,Total,TOT,Benin,BEN,0
Andorra,AND,Total,TOT,Bermuda,BMU,0
Andorra,AND,Total,TOT,Bhutan,BTN,0
Andorra,AND,Total,TOT,Bolivia,BOL,2
Andorra,AND,Total,TOT,Bosnia and Herzegovina,BIH,0
Andorra,AND,Total,TOT,Botswana,BWA,0
Andorra,AND,Total,TOT,Brazil,BRA,0
Andorra,AND,Total,TOT,Brunei Darussalam,BRN,0
Andorra,AND,Total,TOT,Bulgaria,BGR,0
Andorra,AND,Total,TOT,Burkina Faso,BFA,0
Andorra,AND,Total,TOT,Burundi,BDI,0
Andorra,AND,Total,TOT,Cambodia,KHM,0
Andorra,AND,Total,TOT,Cameroon,CMR,0
Andorra,AND,Total,TOT,Canada,CAN,15
